annee,saison,province,culture,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,rendement_t_ha,production_totale_t,bonne_recolte
2023,A,Kayanza,Haricot,1969,946.0,19.7,1.26,0,0,75,0.78,0.98,1
2023,A,Kayanza,Manioc,1964,1021.9,17.9,0.59,1,0,23,10.8,6.37,1
2023,A,Kayanza,Patate douce,1986,926.1,18.9,2.5,0,0,140,7.24,18.1,1
2023,A,Kayanza,Sorgho,1978,721.4,20.2,3.61,0,0,120,1.0,3.61,1
2023,A,Kayanza,Bananier,1971,959.5,20.0,4.29,1,0,59,8.86,38.01,1
2023,A,Muramvya,Maïs,1767,954.2,20.4,1.14,1,0,16,1.86,2.12,1
2023,A,Muramvya,Haricot,1816,820.7,20.0,0.97,0,0,21,0.88,0.85,1
2023,A,Muramvya,Manioc,1840,1055.1,20.3,3.61,0,0,97,9.21,33.25,1
2023,A,Muramvya,Patate douce,1769,1260.8,21.3,1.67,0,0,131,5.71,9.54,1
2023,A,Muramvya,Sorgho,1763,819.9,20.8,1.06,0,0,135,1.09,1.16,1
2023,A,Muramvya,Bananier,1777,1057.2,21.1,4.36,0,0,98,6.48,28.25,1
2023,A,Mwaro,Maïs,1978,976.6,20.2,1.02,1,0,98,1.92,1.96,1
2023,A,Mwaro,Haricot,1930,813.6,20.1,1.83,0,0,153,0.77,1.41,1
2023,A,Mwaro,Manioc,1953,1086.4,20.4,2.24,0,0,56,9.77,21.88,1
2023,A,Mwaro,Patate douce,1932,853.9,17.8,2.39,0,0,129,4.96,11.85,1
2023,A,Mwaro,Sorgho,1900,973.7,20.1,0.59,1,0,167,1.39,0.82,1
2023,A,Mwaro,Bananier,1941,975.9,20.8,4.27,0,0,22,8.1,34.59,1
2023,A,Bubanza,Maïs,776,719.4,24.3,3.92,0,1,26,1.26,4.94,1
2023,A,Bubanza,Haricot,796,1041.6,21.8,2.14,0,0,110,0.71,1.52,1
2023,A,Bubanza,Manioc,798,856.4,23.5,3.82,0,0,66,10.81,41.29,1
2023,A,Bubanza,Patate douce,803,926.2,24.0,0.76,1,0,68,7.09,5.39,1
2023,A,Bubanza,Sorgho,741,954.6,23.6,2.72,0,0,104,0.84,2.28,1
2023,A,Bubanza,Bananier,795,844.4,23.7,1.12,1,0,68,9.13,10.23,1
2023,A,Cibitoke,Maïs,764,911.3,23.7,0.93,1,1,45,2.12,1.97,1
2023,A,Cibitoke,Haricot,767,686.0,24.5,3.43,1,1,118,1.02,3.5,1
2023,A,Cibitoke,Manioc,829,868.3,22.4,3.34,0,0,78,8.79,29.36,1
2023,A,Cibitoke,Patate douce,805,1049.0,22.9,0.36,1,0,92,8.65,3.11,1
2023,A,Cibitoke,Sorgho,786,,23.7,0.4,0,1,149,1.12,0.45,1
2023,A,Cibitoke,Bananier,769,972.6,22.8,0.37,0,1,108,7.77,2.87,1
2023,A,Makamba,Maïs,1058,975.5,21.3,0.31,0,0,160,,,
2023,A,Makamba,Haricot,1062,867.4,22.6,0.9,1,0,155,0.98,0.88,1
2023,A,Makamba,Manioc,1066,909.9,22.6,4.25,0,0,21,9.19,39.06,1
2023,A,Makamba,Patate douce,1111,1012.0,22.4,0.55,0,1,36,,,
2023,A,Makamba,Sorgho,1079,1066.9,23.6,2.53,0,0,96,0.89,2.25,1
2023,A,Makamba,Bananier,1078,1143.1,21.9,0.44,1,1,107,10.64,4.68,1
2023,A,Rutana,Maïs,1248,839.0,21.2,4.05,1,1,128,1.7,6.88,1
2023,A,Rutana,Haricot,1181,797.3,22.1,0.87,0,0,15,0.8,0.7,1
2023,A,Rutana,Manioc,1250,878.9,21.8,0.41,0,0,156,8.61,3.53,1
2023,A,Rutana,Patate douce,1204,1040.2,21.0,2.47,0,0,129,6.25,15.44,1
2023,A,Rutana,Sorgho,1163,1093.0,21.9,2.25,1,1,130,1.62,3.65,1
2023,A,Rutana,Bananier,1186,933.1,21.4,1.46,1,0,59,,,
2023,A,Ruyigi,Maïs,1355,979.2,22.4,2.52,0,0,124,1.05,2.65,1
2023,A,Ruyigi,Haricot,1385,839.4,21.8,2.85,1,0,127,0.75,2.14,1
2023,A,Ruyigi,Manioc,1355,939.3,21.2,2.76,0,0,136,9.12,25.17,1
2023,A,Ruyigi,Patate douce,1342,922.0,21.4,0.58,1,0,139,7.97,4.62,1
2023,A,Ruyigi,Sorgho,1302,914.5,21.0,1.29,0,0,159,,,
2023,A,Ruyigi,Bananier,1331,679.7,20.9,1.63,1,0,170,6.93,11.3,1
2023,A,Cankuzo,Maïs,1426,1041.6,19.6,1.96,0,0,178,1.27,2.49,1
2023,A,Cankuzo,Haricot,1403,963.6,20.6,1.53,0,0,40,0.78,1.19,1
2023,A,Cankuzo,Manioc,1412,826.9,21.4,1.28,1,0,61,11.6,14.85,1
2023,A,Cankuzo,Patate douce,1422,1099.0,23.5,2.17,1,0,82,7.29,15.82,1
2023,A,Cankuzo,Sorgho,1434,975.0,21.6,0.51,0,0,58,0.99,0.5,1
2023,A,Cankuzo,Bananier,1430,997.6,21.6,0.7,0,0,36,5.77,4.04,1
2023,A,Bururi,Maïs,1923,,19.5,4.47,0,0,43,1.51,6.75,1
2023,A,Bururi,Haricot,1925,1011.4,21.4,2.43,0,0,154,0.83,2.02,1
2023,A,Bururi,Manioc,1867,975.7,20.1,4.28,0,0,74,,,
2023,A,Bururi,Patate douce,1872,887.8,19.9,2.57,0,0,38,6.06,15.57,1
2023,A,Bururi,Sorgho,1922,1085.0,20.1,0.68,0,1,55,1.35,0.92,1
2023,A,Bururi,Bananier,1935,937.1,18.0,0.93,0,0,137,7.23,6.72,1
2023,B,Bujumbura Rural,Maïs,845,720.3,23.6,4.1,1,0,124,1.69,6.93,1
2023,B,Bujumbura Rural,Haricot,888,774.1,22.5,3.34,0,0,179,0.61,2.04,1
2023,B,Bujumbura Rural,Manioc,877,854.3,22.5,1.49,0,1,78,9.95,14.83,1
2023,B,Bujumbura Rural,Patate douce,819,482.6,23.4,2.66,1,1,106,7.89,20.99,1
2023,B,Bujumbura Rural,Sorgho,835,663.6,23.1,2.41,0,0,151,0.62,1.49,0
2023,B,Bujumbura Rural,Bananier,833,804.0,22.9,4.45,0,1,20,7.8,34.71,1
2023,B,Gitega,Maïs,1717,797.6,20.3,4.06,0,0,168,1.32,5.36,1
2023,B,Gitega,Haricot,1719,702.7,20.6,4.06,1,0,26,1.16,4.71,1
2023,B,Gitega,Manioc,1741,656.4,21.5,0.39,1,0,86,10.33,4.03,1
2023,B,Gitega,Patate douce,1773,633.9,20.6,1.51,1,0,117,7.2,10.87,1
2023,B,Gitega,Sorgho,1785,861.8,20.4,3.24,0,0,154,0.97,3.14,1
2023,B,Gitega,Bananier,1749,658.0,20.4,1.44,0,0,41,5.49,7.91,1
2023,B,Ngozi,Maïs,1650,576.2,19.1,2.59,0,0,78,1.16,3.0,1
2023,B,Ngozi,Haricot,1664,621.3,19.9,4.05,1,0,81,1.05,4.25,1
2023,B,Ngozi,Manioc,1615,623.6,19.8,3.15,1,0,137,11.08,34.9,1
2023,B,Ngozi,Patate douce,1614,742.0,20.9,3.17,1,0,152,7.59,24.06,1
2023,B,Ngozi,Sorgho,1653,705.6,21.2,3.28,,0,81,,,
2023,B,Ngozi,Bananier,1683,866.8,20.0,0.87,0,0,60,6.0,5.22,1
2023,B,Muyinga,Maïs,1537,857.7,19.8,3.41,0,0,142,1.31,4.47,1
2023,B,Muyinga,Haricot,1489,787.0,20.4,2.36,0,0,22,0.81,1.91,1
2023,B,Muyinga,Manioc,1490,803.4,20.9,2.43,0,0,77,8.87,21.55,1
2023,B,Muyinga,Patate douce,1531,666.1,21.2,3.24,1,0,100,7.8,25.27,1
2023,B,Muyinga,Sorgho,1451,687.1,20.0,0.97,1,0,90,1.16,1.13,1
2023,B,Muyinga,Bananier,1534,895.2,20.1,3.51,0,0,41,6.69,23.48,1
2023,B,Kirundo,Maïs,1391,,22.9,2.41,0,0,147,0.66,1.59,0
2023,B,Kirundo,Haricot,1393,492.4,20.4,1.96,0,0,47,0.58,1.14,0
2023,B,Kirundo,Manioc,1425,572.2,21.7,0.36,0,0,119,7.79,2.8,1
2023,B,Kirundo,Patate douce,1394,547.0,21.6,2.52,1,0,137,6.59,16.61,1
2023,B,Kirundo,Sorgho,1473,613.0,22.0,0.5,0,0,177,0.9,0.45,1
2023,B,Kirundo,Bananier,1465,988.4,19.9,2.41,0,0,83,6.43,15.5,1
2023,B,Kayanza,Maïs,1989,712.6,18.8,2.26,0,0,34,1.57,3.55,1
2023,B,Kayanza,Haricot,2048,916.8,17.8,3.37,0,0,36,0.79,2.66,1
2023,B,Kayanza,Manioc,1976,762.8,20.1,2.99,0,0,22,8.89,26.58,1
2023,B,Kayanza,Patate douce,2010,936.9,19.2,2.58,0,1,114,7.68,19.81,1
2023,B,Kayanza,Sorgho,2041,744.5,19.0,2.86,0,0,154,0.94,2.69,1
2023,B,Kayanza,Bananier,1989,758.5,20.9,3.93,0,0,146,6.2,24.37,1
2023,B,Muramvya,Maïs,1814,703.1,21.6,3.84,1,0,80,1.74,6.68,1
2023,B,Muramvya,Haricot,1818,901.6,20.2,1.82,1,0,70,1.24,2.26,1
2023,B,Muramvya,Manioc,1832,687.8,18.7,3.66,0,0,167,8.65,31.66,1
2023,B,Muramvya,Patate douce,1818,839.5,19.8,2.69,0,0,146,4.68,12.59,1
2023,B,Muramvya,Sorgho,1826,1046.1,20.9,1.62,0,0,137,1.31,2.12,1
2023,B,Muramvya,Bananier,1761,867.4,21.6,2.57,0,0,59,4.73,12.16,0
2023,B,Mwaro,Maïs,1983,775.5,20.3,2.49,1,0,53,2.25,5.6,1
2023,B,Mwaro,Haricot,1920,712.8,20.6,4.43,0,0,27,0.73,3.23,1
2023,B,Mwaro,Manioc,1918,890.0,20.6,0.36,1,0,19,12.8,4.61,1
2023,B,Mwaro,Patate douce,1903,803.0,18.5,3.12,0,0,138,5.61,17.5,1
2023,B,Mwaro,Sorgho,1937,794.1,20.3,0.69,1,0,156,1.37,0.95,1
2023,B,Mwaro,Bananier,1996,844.9,20.2,2.07,0,0,179,6.66,13.79,1
2023,B,Bubanza,Maïs,805,651.3,24.4,0.71,1,0,132,1.4,0.99,1
2023,B,Bubanza,Haricot,772,623.4,24.4,2.14,1,1,26,0.92,1.97,1
2023,B,Bubanza,Manioc,784,706.8,23.7,4.1,0,1,37,9.1,37.31,1
2023,B,Bubanza,Patate douce,730,558.3,23.9,0.72,0,0,173,,,
2023,B,Bubanza,Sorgho,828,652.2,23.0,2.06,1,0,160,,,
2023,B,Bubanza,Bananier,759,670.1,22.5,2.48,0,1,150,6.88,17.06,1
2023,B,Cibitoke,Maïs,828,,23.3,3.67,0,1,34,1.03,3.78,1
2023,B,Cibitoke,Haricot,761,620.5,24.6,3.51,0,0,162,0.69,2.42,1
2023,B,Cibitoke,Manioc,788,837.2,23.2,0.32,0,0,50,9.7,3.1,1
2023,B,Cibitoke,Patate douce,765,646.9,22.6,3.27,0,1,90,6.61,21.61,1
2023,B,Cibitoke,Sorgho,819,624.5,21.9,2.62,1,0,50,0.96,2.52,1
2023,B,Cibitoke,Bananier,825,737.5,23.5,3.27,0,0,108,5.9,19.29,1
2023,B,Makamba,Maïs,1094,683.2,21.7,3.8,1,0,144,1.6,6.08,1
2023,B,Makamba,Haricot,1050,859.7,22.5,3.38,1,0,102,0.87,2.94,1
2023,B,Makamba,Manioc,1077,760.8,21.8,3.93,0,0,158,6.48,25.47,0
2023,B,Makamba,Patate douce,1112,590.2,20.4,3.73,1,0,130,6.77,25.25,1
2023,B,Makamba,Sorgho,1099,840.7,22.0,4.21,0,1,31,1.14,4.8,1
2023,B,Makamba,Bananier,1061,756.1,23.0,0.3,1,0,42,8.42,2.53,1
2023,B,Rutana,Maïs,1204,908.1,22.8,3.42,1,0,127,1.72,5.88,1
2023,B,Rutana,Haricot,1205,770.8,21.0,0.32,0,0,37,0.57,0.18,0
2023,B,Rutana,Manioc,1241,690.8,22.5,3.71,1,0,134,9.3,34.5,1
2023,B,Rutana,Patate douce,1226,795.1,21.8,3.52,0,0,174,7.26,25.56,1
2023,B,Rutana,Sorgho,1210,753.9,22.6,2.56,1,0,33,1.17,3.0,1
2023,B,Rutana,Bananier,1201,747.9,22.1,2.27,1,0,107,8.48,19.25,1
2023,B,Ruyigi,Maïs,1330,616.4,23.1,2.07,1,0,154,1.11,2.3,1
2023,B,Ruyigi,Haricot,1391,800.9,23.0,4.21,0,0,60,0.63,2.65,1
2023,B,Ruyigi,Manioc,1380,817.7,21.3,4.14,0,0,28,7.33,30.35,1
2023,B,Ruyigi,Patate douce,1379,771.6,21.2,4.34,1,0,17,7.78,33.77,1
2023,B,Ruyigi,Sorgho,1398,722.6,21.6,2.94,1,1,168,1.41,4.15,1
2023,B,Ruyigi,Bananier,1364,778.1,21.8,4.44,1,0,90,8.07,35.83,1
2023,B,Cankuzo,Maïs,1437,719.7,20.7,0.4,0,0,74,0.95,0.38,0
2023,B,Cankuzo,Haricot,1350,940.2,22.4,1.07,0,0,159,,,
2023,B,Cankuzo,Manioc,1403,745.4,20.1,0.51,1,0,61,11.77,6.0,1
2023,B,Cankuzo,Patate douce,1406,685.1,20.6,0.43,1,0,141,6.62,2.85,1
2023,B,Cankuzo,Sorgho,1366,611.4,21.7,4.21,0,0,108,0.61,2.57,0
2023,B,Cankuzo,Bananier,1400,562.1,21.0,1.21,1,0,67,,,
2023,B,Bururi,Maïs,1894,773.5,19.8,1.2,1,0,87,2.01,2.41,1
2023,B,Bururi,Haricot,1933,806.6,19.0,4.05,0,0,77,0.9,3.65,1
2023,B,Bururi,Manioc,1855,729.5,20.1,0.55,0,0,162,8.29,4.56,1
2023,B,Bururi,Patate douce,1920,758.4,20.5,3.31,0,1,76,7.32,24.23,1
2023,B,Bururi,Sorgho,1866,702.6,17.8,3.08,,0,163,0.86,2.65,1
2023,B,Bururi,Bananier,1908,477.8,18.5,0.96,,0,177,8.01,7.69,1
